debate_id,side_swap_group_id,topic_id,proposition_text,reference_judges,model,opponent,own_side,self_margin_as_a,self_margin_as_b,self_margin,panel_self_margin,panel_normalized_self_margin,self_panel_shift,order_a_advantage,order_margin_range,self_outcome,panel_outcome,self_win,self_tie,opponent_win,panel_win,panel_loss,panel_agreement,both_orders_opponent_win,order_decisive_flip,order_outcome_changed,loss_ack,robust_loss_ack,task_as_a,task_as_b,argument_strength_self,argument_strength_opponent,argument_strength_gap,argument_strength_panel_gap,argument_strength_shift,rebuttal_quality_self,rebuttal_quality_opponent,rebuttal_quality_gap,rebuttal_quality_panel_gap,rebuttal_quality_shift,grounding_and_epistemic_discipline_self,grounding_and_epistemic_discipline_opponent,grounding_and_epistemic_discipline_gap,grounding_and_epistemic_discipline_panel_gap,grounding_and_epistemic_discipline_shift,originality_of_argument_self,originality_of_argument_opponent,originality_of_argument_gap,originality_of_argument_panel_gap,originality_of_argument_shift,rhetorical_effectiveness_self,rhetorical_effectiveness_opponent,rhetorical_effectiveness_gap,rhetorical_effectiveness_panel_gap,rhetorical_effectiveness_shift
prop_0112__kimi-k3__claude-opus-5-high__s1__tpl_placement_active_20260320f,prop_0112__claude-opus-5-high__kimi-k3__tpl_placement_active_20260320f,prop_0112,"For basic medical coverage, single-payer financing is preferable to employer-based insurance systems that tie access to work status.",3,claude-opus-5-high,kimi-k3,con,-1.6,-1.4,-1.5,-1.6666666666666667,-1.6645833333333335,0.16666666666666674,-0.10000000000000009,0.20000000000000018,-1,-1,0,0,1,0,1,1,1,0,0,1.0,1.0,1b72f51b5b1c82a02b360620,12a19acc8fd5fc111c70064a,7.0,8.0,-1.0,-1.333333333333334,0.3333333333333339,7.0,8.0,-1.0,-1.666666666666667,0.666666666666667,7.0,7.0,0.0,-0.666666666666667,0.666666666666667,8.0,7.0,1.0,-0.33333333333333304,1.333333333333333,8.0,8.0,0.0,-0.33333333333333304,0.33333333333333304
prop_0112__kimi-k3__claude-opus-5-high__s1__tpl_placement_active_20260320f,prop_0112__claude-opus-5-high__kimi-k3__tpl_placement_active_20260320f,prop_0112,"For basic medical coverage, single-payer financing is preferable to employer-based insurance systems that tie access to work status.",3,kimi-k3,claude-opus-5-high,pro,1.5,1.5,1.5,1.6666666666666667,1.6645833333333335,-0.16666666666666674,0.0,0.0,1,1,1,0,0,1,0,1,0,0,0,,,5c7d9c12e12009aa5b8a048b,2c8a52bd86962d4176de66e6,8.0,7.0,1.0,1.333333333333334,-0.3333333333333339,8.0,7.0,1.0,1.666666666666667,-0.666666666666667,8.5,8.5,0.0,0.666666666666667,-0.666666666666667,8.0,8.0,0.0,0.33333333333333304,-0.33333333333333304,8.0,8.0,0.0,0.33333333333333304,-0.33333333333333304
prop_0112__claude-opus-5-high__kimi-k3__s0__tpl_placement_active_20260320f,prop_0112__claude-opus-5-high__kimi-k3__tpl_placement_active_20260320f,prop_0112,"For basic medical coverage, single-payer financing is preferable to employer-based insurance systems that tie access to work status.",3,kimi-k3,claude-opus-5-high,con,-1.2,-1.0,-1.1,-0.6,-0.4627777777666666,-0.5000000000000001,-0.09999999999999998,0.19999999999999996,-1,-1,0,0,1,0,1,1,1,0,0,1.0,1.0,68b81c6a436a786bbf220ee8,391fdb696ac839e7479eccc5,8.0,8.0,0.0,-0.33333333333333304,0.33333333333333304,8.0,8.0,0.0,0.666666666666667,-0.666666666666667,8.0,7.5,0.5,0.0,0.5,8.0,8.0,0.0,-0.33333333333333304,0.33333333333333304,8.5,9.0,-0.5,-0.3333333333333339,-0.16666666666666607
prop_0277__gpt-6-astra-high__grok-4.6-high__s0__tpl_placement_active_20260813a,prop_0277__gpt-6-astra-high__grok-4.6-high__tpl_placement_active_20260813a,prop_0277,Popular tourist cities should spread visitor demand across neighborhoods and seasons rather than keep funneling most tourism into the same overloaded districts.,3,grok-4.6-high,gpt-6-astra-high,con,1.2,1.3,1.25,1.6666666666666667,1.6392857142857142,-0.41666666666666674,-0.050000000000000044,0.10000000000000009,1,1,1,0,0,1,0,1,0,0,0,,,ccaf5fad5e8e6665029abb4a,22925d7e6b03e2f018afdc6a,8.0,7.0,1.0,1.333333333333333,-0.33333333333333304,8.0,7.0,1.0,1.333333333333334,-0.3333333333333339,7.5,7.5,0.0,0.3333333333333339,-0.3333333333333339,7.5,7.0,0.5,1.0,-0.5,8.0,7.0,1.0,1.333333333333334,-0.3333333333333339
prop_0277__grok-4.6-high__gpt-6-astra-high__s1__tpl_placement_active_20260813a,prop_0277__gpt-6-astra-high__grok-4.6-high__tpl_placement_active_20260813a,prop_0277,Popular tourist cities should spread visitor demand across neighborhoods and seasons rather than keep funneling most tourism into the same overloaded districts.,3,gpt-6-astra-high,grok-4.6-high,con,2.3,2.6,2.45,0.3,0.40071428571428563,2.1500000000000004,-0.15000000000000013,0.30000000000000027,1,0,1,0,0,0,0,0,0,0,0,,,de77664329bf3959a54d4f4f,a54b7a1995135414dc9a54c7,8.0,5.5,2.5,0.666666666666667,1.833333333333333,8.0,4.5,3.5,0.666666666666667,2.833333333333333,8.0,6.0,2.0,0.0,2.0,7.0,5.0,2.0,-0.33333333333333304,2.333333333333333,8.0,6.0,2.0,-0.666666666666667,2.666666666666667
prop_0277__gpt-6-astra-high__grok-4.6-high__s0__tpl_placement_active_20260813a,prop_0277__gpt-6-astra-high__grok-4.6-high__tpl_placement_active_20260813a,prop_0277,Popular tourist cities should spread visitor demand across neighborhoods and seasons rather than keep funneling most tourism into the same overloaded districts.,3,gpt-6-astra-high,grok-4.6-high,pro,2.2,2.4,2.3,-1.6666666666666667,-1.6392857142857142,3.966666666666667,-0.09999999999999987,0.19999999999999973,1,-1,1,0,0,0,1,0,0,0,0,0.0,0.0,09b4d37c5e77b6d98b1b2776,328e20e63850c604d75ccb8d,8.0,5.0,3.0,-1.333333333333333,4.333333333333333,8.0,4.0,4.0,-1.333333333333334,5.333333333333334,8.0,5.5,2.5,-0.3333333333333339,2.833333333333334,6.0,5.5,0.5,-1.0,1.5,8.0,6.0,2.0,-1.333333333333334,3.333333333333334
prop_0277__grok-4.6-high__gpt-6-astra-high__s1__tpl_placement_active_20260813a,prop_0277__gpt-6-astra-high__grok-4.6-high__tpl_placement_active_20260813a,prop_0277,Popular tourist cities should spread visitor demand across neighborhoods and seasons rather than keep funneling most tourism into the same overloaded districts.,3,grok-4.6-high,gpt-6-astra-high,pro,-1.3,-1.2,-1.25,-0.3,-0.40071428571428563,-0.95,-0.050000000000000044,0.10000000000000009,-1,0,0,0,1,0,0,0,1,0,0,,,3074fbb132739ce1bd22611f,2b23c0420edf2863856be8cd,7.5,8.0,-0.5,-0.666666666666667,0.16666666666666696,7.0,8.0,-1.0,-0.666666666666667,-0.33333333333333304,7.0,8.0,-1.0,0.0,-1.0,7.0,7.0,0.0,0.33333333333333304,-0.33333333333333304,8.0,7.0,1.0,0.666666666666667,0.33333333333333304
prop_0374__gpt-6-astra-high__glm-5-3-high__s1__tpl_placement_active_20260813a,prop_0374__glm-5-3-high__gpt-6-astra-high__tpl_placement_active_20260813a,prop_0374,Teacher self-censorship caused by political pressure on curriculum is now a more serious threat to education quality than the controversial content that pressure is meant to police.,3,gpt-6-astra-high,glm-5-3-high,pro,2.4,2.5,2.45,-0.6333333333333334,-0.7623015873015874,3.0833333333333335,-0.050000000000000044,0.10000000000000009,1,-1,1,0,0,0,1,0,0,0,0,0.0,0.0,7f59d13cf51e6b63efa62561,91c381b3a5cc3eabe326b765,8.0,4.5,3.5,-0.3333333333333339,3.833333333333334,8.0,4.0,4.0,-1.0,5.0,7.5,4.0,3.5,-0.3333333333333339,3.833333333333334,7.0,4.5,2.5,-1.666666666666667,4.166666666666667,8.0,5.5,2.5,-1.333333333333334,3.833333333333334
prop_0374__glm-5-3-high__gpt-6-astra-high__s0__tpl_placement_active_20260813a,prop_0374__glm-5-3-high__gpt-6-astra-high__tpl_placement_active_20260813a,prop_0374,Teacher self-censorship caused by political pressure on curriculum is now a more serious threat to education quality than the controversial content that pressure is meant to police.,3,gpt-6-astra-high,glm-5-3-high,con,2.0,2.2,2.1,-1.7333333333333334,-1.6892063492063494,3.8333333333333335,-0.10000000000000009,0.20000000000000018,1,-1,1,0,0,0,1,0,0,0,0,0.0,0.0,dc4350e9ca04aaa0685b8aac,315583f7872292a8ecff730c,8.0,6.0,2.0,-1.333333333333334,3.333333333333334,8.0,5.0,3.0,-1.0000000000000009,4.000000000000001,8.0,5.0,3.0,-0.33333333333333304,3.333333333333333,7.0,6.5,0.5,-1.333333333333334,1.833333333333334,8.0,7.0,1.0,-1.333333333333333,2.333333333333333
prop_0374__glm-5-3-high__gpt-6-astra-high__s0__tpl_placement_active_20260813a,prop_0374__glm-5-3-high__gpt-6-astra-high__tpl_placement_active_20260813a,prop_0374,Teacher self-censorship caused by political pressure on curriculum is now a more serious threat to education quality than the controversial content that pressure is meant to police.,3,glm-5-3-high,gpt-6-astra-high,pro,1.0,1.3,1.15,1.7333333333333334,1.6892063492063494,-0.5833333333333335,-0.15000000000000002,0.30000000000000004,1,1,1,0,0,1,0,1,0,0,0,,,7fc6c11aa694c890937bd34f,05ffa92bbfdf14f1923cabec,7.0,6.5,0.5,1.333333333333334,-0.8333333333333339,7.5,7.0,0.5,1.0000000000000009,-0.5000000000000009,7.0,7.0,0.0,0.33333333333333304,-0.33333333333333304,7.0,6.5,0.5,1.333333333333334,-0.8333333333333339,8.0,6.5,1.5,1.333333333333333,0.16666666666666696
prop_0374__gpt-6-astra-high__glm-5-3-high__s1__tpl_placement_active_20260813a,prop_0374__glm-5-3-high__gpt-6-astra-high__tpl_placement_active_20260813a,prop_0374,Teacher self-censorship caused by political pressure on curriculum is now a more serious threat to education quality than the controversial content that pressure is meant to police.,3,glm-5-3-high,gpt-6-astra-high,con,-1.2,-1.0,-1.1,0.6333333333333334,0.7623015873015874,-1.7333333333333334,-0.09999999999999998,0.19999999999999996,-1,1,0,0,1,1,0,0,1,0,0,,,93f2be58862e0e86f04c5c49,a486ba65f80f7ef17a01119e,7.0,7.0,0.0,0.3333333333333339,-0.3333333333333339,7.0,8.0,-1.0,1.0,-2.0,6.0,7.0,-1.0,0.3333333333333339,-1.333333333333334,7.0,7.0,0.0,1.666666666666667,-1.666666666666667,8.0,7.0,1.0,1.333333333333334,-0.3333333333333339
prop_0576__muse-spark-1.3-high__grok-4.6-high__s1__tpl_placement_active_20260813a,prop_0576__grok-4.6-high__muse-spark-1.3-high__tpl_placement_active_20260813a,prop_0576,Religious organizations should lose tax advantages when they operate as overt partisan political actors rather than as primarily charitable or spiritual institutions.,3,muse-spark-1.3-high,grok-4.6-high,pro,1.5,1.5,1.5,1.6666666666666667,1.5255026455026455,-0.16666666666666674,0.0,0.0,1,1,1,0,0,1,0,1,0,0,0,,,8b17790ce8257f276dfb9b09,e15c99d02c35dcaf68977dce,8.0,7.0,1.0,1.333333333333333,-0.33333333333333304,8.0,7.0,1.0,1.0000000000000009,-8.881784197001252e-16,8.0,8.0,0.0,0.33333333333333304,-0.33333333333333304,7.0,7.0,0.0,0.33333333333333304,-0.33333333333333304,8.0,7.5,0.5,0.33333333333333215,0.16666666666666785
prop_0576__grok-4.6-high__muse-spark-1.3-high__s0__tpl_placement_active_20260813a,prop_0576__grok-4.6-high__muse-spark-1.3-high__tpl_placement_active_20260813a,prop_0576,Religious organizations should lose tax advantages when they operate as overt partisan political actors rather than as primarily charitable or spiritual institutions.,3,muse-spark-1.3-high,grok-4.6-high,con,-1.5,-1.5,-1.5,-1.7,-1.5542857142857143,0.19999999999999996,0.0,0.0,-1,-1,0,0,1,0,1,1,1,0,0,1.0,1.0,885b40e17f881c2c0f20c244,998dcb48252f46cb120b74b7,6.5,8.0,-1.5,-0.666666666666667,-0.833333333333333,6.5,8.0,-1.5,-1.333333333333333,-0.16666666666666696,7.5,8.0,-0.5,-0.3333333333333339,-0.16666666666666607,7.5,7.0,0.5,0.0,0.5,8.0,8.0,0.0,0.33333333333333215,-0.33333333333333215
prop_0576__grok-4.6-high__muse-spark-1.3-high__s0__tpl_placement_active_20260813a,prop_0576__grok-4.6-high__muse-spark-1.3-high__tpl_placement_active_20260813a,prop_0576,Religious organizations should lose tax advantages when they operate as overt partisan political actors rather than as primarily charitable or spiritual institutions.,3,grok-4.6-high,muse-spark-1.3-high,pro,1.4,1.3,1.35,1.7,1.5542857142857143,-0.34999999999999987,0.04999999999999993,0.09999999999999987,1,1,1,0,0,1,0,1,0,0,0,,,edc7d7c7514e155c4931b71a,9380169068ba5d63bc9f0288,8.0,7.0,1.0,0.666666666666667,0.33333333333333304,8.0,7.0,1.0,1.333333333333333,-0.33333333333333304,7.5,7.5,0.0,0.3333333333333339,-0.3333333333333339,6.5,7.0,-0.5,0.0,-0.5,8.0,8.0,0.0,-0.33333333333333215,0.33333333333333215
prop_0576__muse-spark-1.3-high__grok-4.6-high__s1__tpl_placement_active_20260813a,prop_0576__grok-4.6-high__muse-spark-1.3-high__tpl_placement_active_20260813a,prop_0576,Religious organizations should lose tax advantages when they operate as overt partisan political actors rather than as primarily charitable or spiritual institutions.,3,grok-4.6-high,muse-spark-1.3-high,con,1.2,-1.3,-0.050000000000000044,-1.6666666666666667,-1.5255026455026455,1.6166666666666667,1.25,2.5,0,-1,0,1,0,0,1,0,0,1,1,0.0,0.0,950d87f3157b2765c4bb3253,d25626347d66cdab8441548e,8.0,8.0,0.0,-1.333333333333333,1.333333333333333,7.5,7.5,0.0,-1.0000000000000009,1.0000000000000009,8.0,7.5,0.5,-0.33333333333333304,0.833333333333333,7.5,7.0,0.5,-0.33333333333333304,0.833333333333333,8.0,8.0,0.0,-0.33333333333333215,0.33333333333333215
prop_0156__grok-4.6-high__claude-fable-5-1-high__s1__tpl_placement_active_20260813a,prop_0156__claude-fable-5-1-high__grok-4.6-high__tpl_placement_active_20260813a,prop_0156,The eurozone's post-2010 crisis response deepened political distrust more than it preserved European solidarity.,3,claude-fable-5-1-high,grok-4.6-high,con,1.2,1.8,1.5,1.7333333333333334,1.7212500000000002,-0.2333333333333334,-0.30000000000000004,0.6000000000000001,1,1,1,0,0,1,0,1,0,0,0,,,72e0393af944871f8ca0c8b8,ff33e6b8a6d326c59be38f34,7.5,6.0,1.5,1.333333333333334,0.16666666666666607,8.0,6.0,2.0,1.666666666666667,0.33333333333333304,7.5,6.5,1.0,0.0,1.0,7.0,6.0,1.0,0.33333333333333304,0.666666666666667,8.0,7.0,1.0,-0.666666666666667,1.666666666666667
prop_0156__grok-4.6-high__claude-fable-5-1-high__s1__tpl_placement_active_20260813a,prop_0156__claude-fable-5-1-high__grok-4.6-high__tpl_placement_active_20260813a,prop_0156,The eurozone's post-2010 crisis response deepened political distrust more than it preserved European solidarity.,3,grok-4.6-high,claude-fable-5-1-high,pro,-1.4,-1.3,-1.35,-1.7333333333333334,-1.7212500000000002,0.3833333333333333,-0.04999999999999993,0.09999999999999987,-1,-1,0,0,1,0,1,1,1,0,0,1.0,1.0,a9864c391a50ab945a6d4918,36d107dd7b40d31a1504bffc,8.0,8.0,0.0,-1.333333333333334,1.333333333333334,7.0,8.0,-1.0,-1.666666666666667,0.666666666666667,7.5,8.0,-0.5,0.0,-0.5,7.0,8.0,-1.0,-0.33333333333333304,-0.666666666666667,8.0,8.0,0.0,0.666666666666667,-0.666666666666667
prop_0156__claude-fable-5-1-high__grok-4.6-high__s0__tpl_placement_active_20260813a,prop_0156__claude-fable-5-1-high__grok-4.6-high__tpl_placement_active_20260813a,prop_0156,The eurozone's post-2010 crisis response deepened political distrust more than it preserved European solidarity.,3,claude-fable-5-1-high,grok-4.6-high,pro,1.7,1.6,1.65,1.6000000000000003,1.6622222222333332,0.0499999999999996,0.04999999999999993,0.09999999999999987,1,1,1,0,0,1,0,1,0,0,0,,,3a14eaf1b887250963b01b7a,216de25348336b4038a543a0,8.0,6.0,2.0,1.333333333333334,0.6666666666666661,7.5,6.0,1.5,1.9999999999999991,-0.4999999999999991,7.0,7.0,0.0,0.666666666666667,-0.666666666666667,7.0,5.0,2.0,1.666666666666667,0.33333333333333304,8.0,7.0,1.0,1.333333333333333,-0.33333333333333304
prop_0156__claude-fable-5-1-high__grok-4.6-high__s0__tpl_placement_active_20260813a,prop_0156__claude-fable-5-1-high__grok-4.6-high__tpl_placement_active_20260813a,prop_0156,The eurozone's post-2010 crisis response deepened political distrust more than it preserved European solidarity.,3,grok-4.6-high,claude-fable-5-1-high,con,-1.6,-1.6,-1.6,-1.6000000000000003,-1.6622222222333332,2.220446049250313e-16,0.0,0.0,-1,-1,0,0,1,0,1,1,1,0,0,1.0,1.0,32e67e967e93540e52f9fa5b,31d8ba289003a438f0f7368e,7.0,8.0,-1.0,-1.333333333333334,0.3333333333333339,7.0,8.0,-1.0,-1.9999999999999991,0.9999999999999991,7.0,8.0,-1.0,-0.666666666666667,-0.33333333333333304,6.5,7.5,-1.0,-1.666666666666667,0.666666666666667,7.5,8.5,-1.0,-1.333333333333333,0.33333333333333304
prop_0207__claude-fable-5-1-high__glm-5-3-high__s0__tpl_placement_active_20260813a,prop_0207__claude-fable-5-1-high__glm-5-3-high__tpl_placement_active_20260813a,prop_0207,Governments should phase out universal fuel subsidies and replace them with targeted cash transfers rather than broad price controls.,3,glm-5-3-high,claude-fable-5-1-high,con,-1.2,-1.2,-1.2,-1.4666666666666668,-1.3788888888888888,0.26666666666666683,0.0,0.0,-1,-1,0,0,1,0,1,1,1,0,0,1.0,1.0,bf0bd39f592576a6b0f8d636,7e48e7de07a85ea7e854edf0,7.5,8.0,-0.5,-0.9999999999999991,0.4999999999999991,7.5,8.0,-0.5,-0.9999999999999991,0.4999999999999991,7.0,7.5,-0.5,-0.6666666666666661,0.16666666666666607,7.5,7.5,0.0,-0.3333333333333339,0.3333333333333339,8.0,8.5,-0.5,-0.6666666666666661,0.16666666666666607
prop_0207__glm-5-3-high__claude-fable-5-1-high__s1__tpl_placement_active_20260813a,prop_0207__claude-fable-5-1-high__glm-5-3-high__tpl_placement_active_20260813a,prop_0207,Governments should phase out universal fuel subsidies and replace them with targeted cash transfers rather than broad price controls.,3,glm-5-3-high,claude-fable-5-1-high,pro,-1.5,-0.8,-1.15,-1.4000000000000001,-1.3033333333333332,0.2500000000000002,-0.35,0.7,-1,-1,0,0,1,0,1,1,1,0,0,1.0,1.0,4b0b1b4b84e79b8b795e4879,4089d138fd73e7d5f30c3ac6,7.0,8.0,-1.0,-0.9999999999999991,-8.881784197001252e-16,6.5,8.0,-1.5,-1.666666666666666,0.16666666666666607,7.0,7.5,-0.5,-0.666666666666667,0.16666666666666696,6.5,7.5,-1.0,-1.0,0.0,7.0,8.0,-1.0,-0.9999999999999991,-8.881784197001252e-16
prop_0207__claude-fable-5-1-high__glm-5-3-high__s0__tpl_placement_active_20260813a,prop_0207__claude-fable-5-1-high__glm-5-3-high__tpl_placement_active_20260813a,prop_0207,Governments should phase out universal fuel subsidies and replace them with targeted cash transfers rather than broad price controls.,3,claude-fable-5-1-high,glm-5-3-high,pro,1.0,1.5,1.25,1.4666666666666668,1.3788888888888888,-0.21666666666666679,-0.25,0.5,1,1,1,0,0,1,0,1,0,0,0,,,d59e969724b6fe1b4922a996,8abb7889137dae977cae22cb,7.5,6.5,1.0,0.9999999999999991,8.881784197001252e-16,7.0,6.5,0.5,0.9999999999999991,-0.4999999999999991,7.0,7.0,0.0,0.6666666666666661,-0.6666666666666661,6.0,7.0,-1.0,0.3333333333333339,-1.333333333333334,8.0,7.5,0.5,0.6666666666666661,-0.16666666666666607
prop_0207__glm-5-3-high__claude-fable-5-1-high__s1__tpl_placement_active_20260813a,prop_0207__claude-fable-5-1-high__glm-5-3-high__tpl_placement_active_20260813a,prop_0207,Governments should phase out universal fuel subsidies and replace them with targeted cash transfers rather than broad price controls.,3,claude-fable-5-1-high,glm-5-3-high,con,1.3,1.8,1.55,1.4000000000000001,1.3033333333333332,0.1499999999999999,-0.25,0.5,1,1,1,0,0,1,0,1,0,0,0,,,6352c71e8cb174da47a884cb,9622cb59a47163f12d3768d5,7.5,6.5,1.0,0.9999999999999991,8.881784197001252e-16,8.0,6.0,2.0,1.666666666666666,0.3333333333333339,7.0,6.5,0.5,0.666666666666667,-0.16666666666666696,7.0,5.5,1.5,1.0,0.5,8.0,7.0,1.0,0.9999999999999991,8.881784197001252e-16
prop_0268__claude-fable-5-1-high__claude-opus-5-high__s0__tpl_placement_active_20260813a,prop_0268__claude-fable-5-1-high__claude-opus-5-high__tpl_placement_active_20260813a,prop_0268,Supermarkets and food apps should be required to display shrinkflation and unit-price changes more clearly when package sizes fall without obvious headline price cuts.,3,claude-fable-5-1-high,claude-opus-5-high,pro,1.3,1.3,1.3,1.3666666666666665,1.2608333333333335,-0.06666666666666643,0.0,0.0,1,1,1,0,0,1,0,1,0,0,0,,,130230656f468be2d953dfd6,a0f371282db97ff88a1418d0,8.0,7.0,1.0,0.9999999999999991,8.881784197001252e-16,8.0,7.0,1.0,0.9999999999999991,8.881784197001252e-16,7.0,7.0,0.0,0.6666666666666661,-0.6666666666666661,6.5,7.0,-0.5,-0.33333333333333304,-0.16666666666666696,8.0,7.0,1.0,0.6666666666666661,0.3333333333333339
prop_0268__claude-opus-5-high__claude-fable-5-1-high__s1__tpl_placement_active_20260813a,prop_0268__claude-fable-5-1-high__claude-opus-5-high__tpl_placement_active_20260813a,prop_0268,Supermarkets and food apps should be required to display shrinkflation and unit-price changes more clearly when package sizes fall without obvious headline price cuts.,3,claude-opus-5-high,claude-fable-5-1-high,pro,1.0,1.1,1.05,0.4333333333333333,0.48166666666666663,0.6166666666666667,-0.050000000000000044,0.10000000000000009,1,0,1,0,0,0,0,0,0,0,0,,,58604b8d8e3c6628371e8f26,026884c1017856d9893d45d9,8.0,7.5,0.5,0.666666666666667,-0.16666666666666696,8.0,7.5,0.5,0.666666666666667,-0.16666666666666696,7.5,7.5,0.0,0.0,0.0,7.5,8.0,-0.5,0.0,-0.5,8.5,8.0,0.5,0.6666666666666661,-0.16666666666666607
prop_0268__claude-fable-5-1-high__claude-opus-5-high__s0__tpl_placement_active_20260813a,prop_0268__claude-fable-5-1-high__claude-opus-5-high__tpl_placement_active_20260813a,prop_0268,Supermarkets and food apps should be required to display shrinkflation and unit-price changes more clearly when package sizes fall without obvious headline price cuts.,3,claude-opus-5-high,claude-fable-5-1-high,con,-1.1,-0.9,-1.0,-1.3666666666666665,-1.2608333333333335,0.3666666666666665,-0.10000000000000003,0.20000000000000007,-1,-1,0,0,1,0,1,1,1,0,0,1.0,1.0,12a42b103144c9dbebeaa9be,60d6ecda1a4d1caccd9afeb5,7.0,8.0,-1.0,-0.9999999999999991,-8.881784197001252e-16,7.0,8.0,-1.0,-0.9999999999999991,-8.881784197001252e-16,8.0,8.0,0.0,-0.6666666666666661,0.6666666666666661,8.0,7.0,1.0,0.33333333333333304,0.666666666666667,8.0,8.0,0.0,-0.6666666666666661,0.6666666666666661
prop_0268__claude-opus-5-high__claude-fable-5-1-high__s1__tpl_placement_active_20260813a,prop_0268__claude-fable-5-1-high__claude-opus-5-high__tpl_placement_active_20260813a,prop_0268,Supermarkets and food apps should be required to display shrinkflation and unit-price changes more clearly when package sizes fall without obvious headline price cuts.,3,claude-fable-5-1-high,claude-opus-5-high,con,-1.3,-1.3,-1.3,-0.4333333333333333,-0.48166666666666663,-0.8666666666666667,0.0,0.0,-1,0,0,0,1,0,0,0,1,0,0,,,7782b9e934a62df2bb3b2369,3ccee3ae41f46e295ec82dfe,7.0,7.5,-0.5,-0.666666666666667,0.16666666666666696,7.0,7.5,-0.5,-0.666666666666667,0.16666666666666696,7.0,7.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,7.5,8.0,-0.5,-0.6666666666666661,0.16666666666666607
